SCORE_DATE,COMPANY_ID,SCORE,SCORE_TYPE
2016-07-03 23:28:51,V95MC99ZVSBJ,0,X
2025-01-24 23:28:51,V95MC99ZVSBJ,4,Y
2024-08-24 23:28:51,V95MC99ZVSBJ,4,Y
2017-01-21 23:28:51,V95MC99ZVSBJ,1,X
2020-04-16 23:28:51,V95MC99ZVSBJ,2,Y
2020-10-22 23:28:51,V95MC99ZVSBJ,4,Y
2018-05-29 23:28:51,V95MC99ZVSBJ,0,Y
2017-09-19 23:28:51,V95MC99ZVSBJ,1,X
2015-08-01 23:28:51,V95MC99ZVSBJ,5,Y
2016-06-17 23:28:51,V95MC99ZVSBJ,0,X
2016-03-03 23:28:51,V95MC99ZVSBJ,0,X
2020-02-26 23:28:51,V95MC99ZVSBJ,4,X
2023-06-03 23:28:51,V95MC99ZVSBJ,1,Y
2019-11-30 23:28:51,V95MC99ZVSBJ,0,Y
2021-04-26 23:28:51,V95MC99ZVSBJ,3,X
2019-09-11 23:28:51,V95MC99ZVSBJ,5,Y
2016-08-13 23:28:51,V95MC99ZVSBJ,5,X
2015-08-15 23:28:51,V95MC99ZVSBJ,3,Y
2018-07-31 23:28:51,V95MC99ZVSBJ,2,Y
2024-06-03 23:28:51,V95MC99ZVSBJ,2,X
2024-12-20 23:28:51,V95MC99ZVSBJ,3,X
2020-05-26 23:28:51,V95MC99ZVSBJ,4,X
2015-12-12 23:28:51,V95MC99ZVSBJ,0,Y
2016-09-29 23:28:51,V95MC99ZVSBJ,5,Y
2017-07-13 23:28:51,V95MC99ZVSBJ,4,Y
2017-08-27 23:28:51,V95MC99ZVSBJ,5,X
2016-08-09 23:28:51,V95MC99ZVSBJ,2,Y
2018-12-27 23:28:51,V95MC99ZVSBJ,0,Y
2022-03-29 23:28:51,V95MC99ZVSBJ,1,X
2023-07-14 23:28:51,V95MC99ZVSBJ,2,X
2020-08-30 23:28:51,V95MC99ZVSBJ,5,X
2016-08-05 23:28:51,C2ZJZCQFFO3F,5,X
2020-08-25 23:28:51,C2ZJZCQFFO3F,5,Y
2021-11-20 23:28:51,C2ZJZCQFFO3F,4,X
2020-02-12 23:28:51,C2ZJZCQFFO3F,5,Y
2023-07-02 23:28:51,C2ZJZCQFFO3F,2,Y
2019-12-13 23:28:51,C2ZJZCQFFO3F,5,Y
2022-03-11 23:28:51,C2ZJZCQFFO3F,2,Y
2024-01-16 23:28:51,C2ZJZCQFFO3F,4,X
2021-10-04 23:28:51,C2ZJZCQFFO3F,5,Y
2018-12-05 23:28:51,C2ZJZCQFFO3F,5,X
2024-03-07 23:28:51,C2ZJZCQFFO3F,4,Y
2019-05-05 23:28:51,C2ZJZCQFFO3F,1,X
2023-04-26 23:28:51,C2ZJZCQFFO3F,5,Y
2025-01-03 23:28:51,C2ZJZCQFFO3F,0,Y
2022-01-06 23:28:51,C2ZJZCQFFO3F,0,X
2018-12-07 23:28:51,C2ZJZCQFFO3F,1,Y
2022-03-10 23:28:51,C2ZJZCQFFO3F,1,Y
2021-10-26 23:28:51,C2ZJZCQFFO3F,0,Y
2015-04-05 23:28:51,C2ZJZCQFFO3F,2,X
2019-11-28 23:28:51,C2ZJZCQFFO3F,3,X
2023-04-22 23:28:51,C2ZJZCQFFO3F,4,Y
2019-05-28 23:28:51,C2ZJZCQFFO3F,0,Y
2016-07-03 23:28:51,C2ZJZCQFFO3F,1,X
2015-04-14 23:28:51,C2ZJZCQFFO3F,5,Y
2016-06-30 23:28:51,C2ZJZCQFFO3F,0,X
2023-06-20 23:28:51,C2ZJZCQFFO3F,1,Y
2020-05-23 23:28:51,C2ZJZCQFFO3F,1,Y
2021-02-27 23:28:51,C2ZJZCQFFO3F,2,X
2024-05-04 23:28:51,C2ZJZCQFFO3F,2,Y
2018-06-15 23:28:51,C2ZJZCQFFO3F,1,X
2020-03-13 23:28:51,C2ZJZCQFFO3F,4,Y
2024-05-11 23:28:51,C2ZJZCQFFO3F,0,X
2024-07-20 23:28:51,C2ZJZCQFFO3F,4,X
2016-03-26 23:28:51,C2ZJZCQFFO3F,5,Y
2018-11-30 23:28:51,C2ZJZCQFFO3F,1,Y
2022-11-17 23:28:51,C2ZJZCQFFO3F,5,X
2021-10-24 23:28:51,C2ZJZCQFFO3F,0,Y
2024-05-25 23:28:51,C2ZJZCQFFO3F,4,Y
2022-05-11 23:28:51,C2ZJZCQFFO3F,4,X
2017-05-26 23:28:51,C2ZJZCQFFO3F,0,Y
2016-06-09 23:28:51,KXVZFQI5IT2R,5,Y
2017-01-25 23:28:51,KXVZFQI5IT2R,5,Y
2023-07-19 23:28:51,KXVZFQI5IT2R,2,Y
2021-01-08 23:28:51,KXVZFQI5IT2R,1,Y
2023-01-01 23:28:51,KXVZFQI5IT2R,5,Y
2016-10-27 23:28:51,KXVZFQI5IT2R,1,X
2022-04-25 23:28:51,KXVZFQI5IT2R,3,X
2015-04-29 23:28:51,KXVZFQI5IT2R,0,X
2015-12-06 23:28:51,KXVZFQI5IT2R,2,X
2024-10-30 23:28:51,KXVZFQI5IT2R,4,X
2024-08-02 23:28:51,KXVZFQI5IT2R,1,X
2016-12-05 23:28:51,KXVZFQI5IT2R,4,Y
2016-03-07 23:28:51,KXVZFQI5IT2R,4,X
2017-05-20 23:28:51,KXVZFQI5IT2R,5,Y
2015-06-05 23:28:51,KXVZFQI5IT2R,5,X
2023-04-16 23:28:51,KXVZFQI5IT2R,5,Y
2019-07-23 23:28:51,KXVZFQI5IT2R,5,X
2024-08-07 23:28:51,KXVZFQI5IT2R,1,Y
2023-04-03 23:28:51,KXVZFQI5IT2R,5,X
2018-08-24 23:28:51,KXVZFQI5IT2R,2,X
2022-05-01 23:28:51,KXVZFQI5IT2R,2,X
2020-07-12 23:28:51,KXVZFQI5IT2R,3,Y
2018-06-27 23:28:51,KXVZFQI5IT2R,4,X
2016-01-02 23:28:51,KXVZFQI5IT2R,4,X
2020-09-02 23:28:51,KXVZFQI5IT2R,5,Y
2021-08-31 23:28:51,KXVZFQI5IT2R,0,Y
2020-01-06 23:28:51,KXVZFQI5IT2R,3,Y
2018-07-18 23:28:51,KXVZFQI5IT2R,3,X
2015-09-10 23:28:51,KXVZFQI5IT2R,5,Y
2024-11-05 23:28:51,KXVZFQI5IT2R,4,X
2019-07-20 23:28:51,KXVZFQI5IT2R,3,Y
2016-06-17 23:28:51,KXVZFQI5IT2R,0,Y
2019-10-31 23:28:51,KXVZFQI5IT2R,5,Y
2015-07-27 23:28:51,KXVZFQI5IT2R,1,Y
2019-10-17 23:28:51,KXVZFQI5IT2R,5,X
2024-10-09 23:28:51,KXVZFQI5IT2R,3,X
2018-03-31 23:28:51,KXVZFQI5IT2R,3,X
2022-12-28 23:28:51,KXVZFQI5IT2R,4,Y
2020-02-11 23:28:51,KXVZFQI5IT2R,5,X
2023-09-10 23:28:51,KXVZFQI5IT2R,0,Y
2018-04-26 23:28:51,KXVZFQI5IT2R,0,Y
2023-06-07 23:28:51,KXVZFQI5IT2R,1,X
2019-12-02 23:28:51,KXVZFQI5IT2R,1,Y
2023-03-24 23:28:51,KXVZFQI5IT2R,0,Y
2018-03-22 23:28:51,KXVZFQI5IT2R,1,Y
2020-06-27 23:28:51,KXVZFQI5IT2R,5,Y
2015-08-06 23:28:51,KXVZFQI5IT2R,2,Y
2024-08-24 23:28:51,KXVZFQI5IT2R,1,X
2024-11-23 23:28:51,KXVZFQI5IT2R,0,X
2018-05-15 23:28:51,KXVZFQI5IT2R,0,Y
2018-07-16 23:28:51,KXVZFQI5IT2R,2,Y
2017-07-24 23:28:51,KXVZFQI5IT2R,0,Y
2017-05-19 23:28:51,KXVZFQI5IT2R,0,X
2020-01-31 23:28:51,KXVZFQI5IT2R,1,Y
2023-08-01 23:28:51,KXVZFQI5IT2R,2,X
2018-02-16 23:28:51,KXVZFQI5IT2R,5,X
2020-05-04 23:28:51,KXVZFQI5IT2R,4,Y
2019-05-27 23:28:51,KXVZFQI5IT2R,4,X
2016-07-07 23:28:51,KXVZFQI5IT2R,1,Y
2018-12-09 23:28:51,KXVZFQI5IT2R,5,X
2016-08-29 23:28:51,KXVZFQI5IT2R,4,X
2020-03-17 23:28:51,KXVZFQI5IT2R,4,Y
2021-09-17 23:28:51,KXVZFQI5IT2R,2,Y
2017-03-06 23:28:51,KXVZFQI5IT2R,0,X
2021-09-11 23:28:51,KXVZFQI5IT2R,5,X
2024-09-04 23:28:51,KXVZFQI5IT2R,0,Y
2022-02-13 23:28:51,KXVZFQI5IT2R,1,Y
2016-09-15 23:28:51,KXVZFQI5IT2R,1,X
2020-01-27 23:28:51,KXVZFQI5IT2R,5,Y
2023-10-24 23:28:51,KXVZFQI5IT2R,5,Y
2022-04-02 23:28:51,KXVZFQI5IT2R,5,X
2017-07-05 23:28:51,KXVZFQI5IT2R,0,X
2015-05-19 23:28:51,KXVZFQI5IT2R,1,X
2020-05-18 23:28:51,OCNJB7VXVIU4,5,Y
2017-02-22 23:28:51,OCNJB7VXVIU4,4,X
2021-05-06 23:28:51,OCNJB7VXVIU4,5,X
2020-11-03 23:28:51,OCNJB7VXVIU4,1,Y
2024-10-06 23:28:51,OCNJB7VXVIU4,0,X
2015-09-11 23:28:51,OCNJB7VXVIU4,1,Y
2018-08-10 23:28:51,OCNJB7VXVIU4,0,Y
2023-05-14 23:28:51,OCNJB7VXVIU4,0,Y
2019-01-19 23:28:51,OCNJB7VXVIU4,1,Y
2015-11-17 23:28:51,OCNJB7VXVIU4,3,Y
2017-12-27 23:28:51,OCNJB7VXVIU4,2,Y
2023-04-28 23:28:51,OCNJB7VXVIU4,0,X
2017-10-16 23:28:51,OCNJB7VXVIU4,5,Y
2016-10-01 23:28:51,OCNJB7VXVIU4,3,Y
2020-04-27 23:28:51,OCNJB7VXVIU4,0,X
2024-02-21 23:28:51,OCNJB7VXVIU4,0,X
2017-01-05 23:28:51,OCNJB7VXVIU4,2,X
2015-11-21 23:28:51,OCNJB7VXVIU4,1,X
2018-12-29 23:28:51,OCNJB7VXVIU4,1,Y
2022-10-24 23:28:51,OCNJB7VXVIU4,4,X
2016-11-10 23:28:51,OCNJB7VXVIU4,0,Y
2020-08-22 23:28:51,OCNJB7VXVIU4,2,Y
2020-08-21 23:28:51,OCNJB7VXVIU4,5,X
2022-08-22 23:28:51,OCNJB7VXVIU4,5,Y
2018-04-27 23:28:51,OCNJB7VXVIU4,1,Y
2021-10-19 23:28:51,OCNJB7VXVIU4,3,Y
2016-12-23 23:28:51,OCNJB7VXVIU4,0,Y
2022-07-10 23:28:51,OCNJB7VXVIU4,1,Y
2015-04-30 23:28:51,OCNJB7VXVIU4,4,Y
2020-10-06 23:28:51,OCNJB7VXVIU4,3,Y
2022-02-04 23:28:51,OCNJB7VXVIU4,5,X
2019-08-07 23:28:51,OCNJB7VXVIU4,5,X
2017-04-20 23:28:51,OCNJB7VXVIU4,1,Y
2024-02-19 23:28:51,OCNJB7VXVIU4,0,Y
2021-02-27 23:28:51,OCNJB7VXVIU4,3,X
2021-11-01 23:28:51,OCNJB7VXVIU4,4,Y
2023-10-12 23:28:51,OCNJB7VXVIU4,2,X
2024-01-16 23:28:51,OCNJB7VXVIU4,0,X
2022-03-28 23:28:51,OCNJB7VXVIU4,4,Y
2024-12-30 23:28:51,OCNJB7VXVIU4,5,Y
2022-05-20 23:28:51,OCNJB7VXVIU4,4,Y
2020-06-20 23:28:51,OCNJB7VXVIU4,1,Y
2018-03-04 23:28:51,OCNJB7VXVIU4,4,X
2020-02-17 23:28:51,OCNJB7VXVIU4,3,X
2018-09-28 23:28:51,OCNJB7VXVIU4,0,Y
2019-11-16 23:28:51,OCNJB7VXVIU4,5,X
2024-01-25 23:28:51,OCNJB7VXVIU4,5,X
2024-04-01 23:28:51,OCNJB7VXVIU4,4,Y
2017-09-25 23:28:51,OCNJB7VXVIU4,4,X
2018-03-23 23:28:51,OCNJB7VXVIU4,2,Y
2018-02-17 23:28:51,OCNJB7VXVIU4,5,X
2020-09-28 23:28:51,OCNJB7VXVIU4,3,X
2020-08-20 23:28:51,OCNJB7VXVIU4,3,Y
2023-10-22 23:28:51,OCNJB7VXVIU4,4,Y
2019-08-22 23:28:51,OCNJB7VXVIU4,5,Y
2022-08-04 23:28:51,OCNJB7VXVIU4,3,X
2021-06-24 23:28:51,OCNJB7VXVIU4,5,Y
2020-01-07 23:28:51,OCNJB7VXVIU4,0,Y
2020-05-22 23:28:51,OCNJB7VXVIU4,3,X
2021-06-08 23:28:51,OCNJB7VXVIU4,1,X
2016-04-23 23:28:51,OCNJB7VXVIU4,3,Y
2023-03-26 23:28:51,OCNJB7VXVIU4,2,X
2017-09-08 23:28:51,OCNJB7VXVIU4,0,X
2023-08-15 23:28:51,OCNJB7VXVIU4,1,Y
2017-02-24 23:28:51,OCNJB7VXVIU4,1,Y
2023-03-18 23:28:51,OCNJB7VXVIU4,5,X
2018-03-26 23:28:51,OCNJB7VXVIU4,5,X
2024-04-11 23:28:51,OCNJB7VXVIU4,1,X
2017-01-05 23:28:51,OCNJB7VXVIU4,5,X
2020-07-23 23:28:51,OCNJB7VXVIU4,1,X
2021-05-24 23:28:51,OCNJB7VXVIU4,2,X
2022-07-08 23:28:51,OCNJB7VXVIU4,5,Y
2019-05-22 23:28:51,OCNJB7VXVIU4,5,Y
2015-05-24 23:28:51,OCNJB7VXVIU4,4,X
2024-01-06 23:28:51,OCNJB7VXVIU4,2,Y
2015-07-17 23:28:51,OCNJB7VXVIU4,3,X
2017-07-13 23:28:51,RPXAWA1QV1JB,5,X
2017-09-08 23:28:51,RPXAWA1QV1JB,3,X
2017-03-20 23:28:51,RPXAWA1QV1JB,0,Y
2019-06-11 23:28:51,RPXAWA1QV1JB,0,X
2020-05-10 23:28:51,RPXAWA1QV1JB,5,X
2019-08-28 23:28:51,RPXAWA1QV1JB,4,Y
2015-05-26 23:28:51,RPXAWA1QV1JB,0,Y
2016-01-05 23:28:51,RPXAWA1QV1JB,3,Y
2022-03-19 23:28:51,RPXAWA1QV1JB,2,Y
2019-03-26 23:28:51,RPXAWA1QV1JB,3,Y
2024-12-15 23:28:51,RPXAWA1QV1JB,1,Y
2016-05-22 23:28:51,RPXAWA1QV1JB,3,Y
2019-04-15 23:28:51,RPXAWA1QV1JB,4,Y
2023-08-27 23:28:51,RPXAWA1QV1JB,0,X
2018-06-01 23:28:51,RPXAWA1QV1JB,4,Y
2020-03-02 23:28:51,RPXAWA1QV1JB,1,X
2018-11-25 23:28:51,RPXAWA1QV1JB,4,Y
2022-10-25 23:28:51,RPXAWA1QV1JB,4,Y
2021-03-15 23:28:51,RPXAWA1QV1JB,0,Y
2021-05-01 23:28:51,RPXAWA1QV1JB,3,X
2020-08-06 23:28:51,RPXAWA1QV1JB,5,X
2018-08-25 23:28:51,RPXAWA1QV1JB,5,X
2017-09-25 23:28:51,RPXAWA1QV1JB,5,X
2024-06-21 23:28:51,RPXAWA1QV1JB,2,X
2022-11-16 23:28:51,RPXAWA1QV1JB,2,X
2021-02-05 23:28:51,RPXAWA1QV1JB,4,X
2017-09-04 23:28:51,RPXAWA1QV1JB,2,X
2016-05-03 23:28:51,RPXAWA1QV1JB,1,Y
2021-07-10 23:28:51,RPXAWA1QV1JB,2,X
2019-03-03 23:28:51,RPXAWA1QV1JB,1,Y
2018-08-25 23:28:51,RPXAWA1QV1JB,0,X
2022-02-26 23:28:51,RPXAWA1QV1JB,2,Y
2022-09-29 23:28:51,RPXAWA1QV1JB,1,X
2023-08-01 23:28:51,RPXAWA1QV1JB,2,X
2015-03-08 23:28:51,RPXAWA1QV1JB,4,Y
2022-02-17 23:28:51,RPXAWA1QV1JB,5,Y
2022-06-13 23:28:51,RPXAWA1QV1JB,4,Y
2020-09-26 23:28:51,RPXAWA1QV1JB,4,Y
2021-09-07 23:28:51,RPXAWA1QV1JB,2,Y
2025-01-07 23:28:51,RPXAWA1QV1JB,2,Y
2023-08-19 23:28:51,RPXAWA1QV1JB,3,X
2025-01-05 23:28:51,RPXAWA1QV1JB,1,Y
2022-12-23 23:28:51,RPXAWA1QV1JB,0,Y
2022-01-04 23:28:51,RPXAWA1QV1JB,0,Y
2023-03-21 23:28:51,RPXAWA1QV1JB,3,X
2022-05-25 23:28:51,RPXAWA1QV1JB,0,X
2024-02-28 23:28:51,RPXAWA1QV1JB,1,Y
2022-05-17 23:28:51,RPXAWA1QV1JB,5,X
2023-07-29 23:28:51,RPXAWA1QV1JB,0,X
2017-06-22 23:28:51,RPXAWA1QV1JB,5,X
2016-01-25 23:28:51,RPXAWA1QV1JB,5,X
2015-09-13 23:28:51,RPXAWA1QV1JB,0,X
2019-09-16 23:28:51,RPXAWA1QV1JB,5,Y
2024-12-09 23:28:51,RPXAWA1QV1JB,3,Y
2021-10-04 23:28:51,RPXAWA1QV1JB,0,Y
2022-01-15 23:28:51,RPXAWA1QV1JB,2,X
2022-10-27 23:28:51,RPXAWA1QV1JB,2,X
2022-02-04 23:28:51,RPXAWA1QV1JB,2,X
2017-11-21 23:28:51,RPXAWA1QV1JB,5,Y
2023-05-24 23:28:51,RPXAWA1QV1JB,5,Y
2019-03-15 23:28:51,RPXAWA1QV1JB,1,X
2017-11-12 23:28:51,RPXAWA1QV1JB,1,X
2022-12-26 23:28:51,RPXAWA1QV1JB,2,X
2019-06-13 23:28:51,RPXAWA1QV1JB,4,X
2020-04-03 23:28:51,RPXAWA1QV1JB,2,X
2022-01-31 23:28:51,RPXAWA1QV1JB,3,Y
2022-04-27 23:28:51,RPXAWA1QV1JB,5,Y
2018-05-14 23:28:51,RPXAWA1QV1JB,4,X
2021-09-13 23:28:51,RPXAWA1QV1JB,2,Y
2021-12-12 23:28:51,RPXAWA1QV1JB,2,X
2021-04-06 23:28:51,RPXAWA1QV1JB,4,X
2015-05-18 23:28:51,RPXAWA1QV1JB,4,Y
2015-11-26 23:28:51,RPXAWA1QV1JB,1,X
2023-10-14 23:28:51,RPXAWA1QV1JB,1,Y
2021-07-15 23:28:51,RPXAWA1QV1JB,4,X
2022-05-01 23:28:51,RPXAWA1QV1JB,4,X
2019-06-23 23:28:51,RPXAWA1QV1JB,0,Y
2023-07-16 23:28:51,RPXAWA1QV1JB,0,X
2021-08-21 23:28:51,RPXAWA1QV1JB,5,X
2024-01-21 23:28:51,RPXAWA1QV1JB,5,X
2020-11-07 23:28:51,RPXAWA1QV1JB,4,Y
2024-04-08 23:28:51,RPXAWA1QV1JB,4,X
2015-04-15 23:28:51,RPXAWA1QV1JB,0,Y
2017-07-23 23:28:51,RPXAWA1QV1JB,5,Y
2022-03-19 23:28:51,RPXAWA1QV1JB,2,X
2020-04-08 23:28:51,RPXAWA1QV1JB,4,Y
2015-03-20 23:28:51,RPXAWA1QV1JB,3,X
2021-12-09 23:28:51,RPXAWA1QV1JB,3,X
2024-07-23 23:28:51,RPXAWA1QV1JB,4,X
2023-05-17 23:28:51,RPXAWA1QV1JB,0,X
2018-02-03 23:28:51,RPXAWA1QV1JB,5,Y
2018-06-19 23:28:51,RPXAWA1QV1JB,1,Y
2020-07-13 23:28:51,RPXAWA1QV1JB,4,Y
2015-04-16 23:28:51,RPXAWA1QV1JB,1,Y
2018-01-23 23:28:51,RPXAWA1QV1JB,1,X
2017-11-21 23:28:51,RPXAWA1QV1JB,1,X
2024-03-14 23:28:51,RPXAWA1QV1JB,4,X
2023-11-25 23:28:51,RPXAWA1QV1JB,0,X
2020-08-25 23:28:51,RPXAWA1QV1JB,0,X
2024-08-23 23:28:51,RPXAWA1QV1JB,4,X
2024-07-16 23:28:51,M0Q87CTBSQLQ,4,Y
2016-03-03 23:28:51,M0Q87CTBSQLQ,2,X
2022-12-20 23:28:51,M0Q87CTBSQLQ,2,Y
2015-05-30 23:28:51,M0Q87CTBSQLQ,1,Y
2021-09-30 23:28:51,M0Q87CTBSQLQ,1,Y
2015-10-21 23:28:51,M0Q87CTBSQLQ,1,Y
2019-10-03 23:28:51,M0Q87CTBSQLQ,2,X
2019-07-24 23:28:51,M0Q87CTBSQLQ,4,Y
2021-07-18 23:28:51,M0Q87CTBSQLQ,2,Y
2024-07-31 23:28:51,M0Q87CTBSQLQ,4,X
2023-04-09 23:28:51,M0Q87CTBSQLQ,4,Y
2016-10-29 23:28:51,M0Q87CTBSQLQ,4,X
2017-12-24 23:28:51,M0Q87CTBSQLQ,3,Y
2017-01-11 23:28:51,M0Q87CTBSQLQ,0,Y
2024-03-25 23:28:51,M0Q87CTBSQLQ,3,Y
2015-02-20 23:28:51,M0Q87CTBSQLQ,4,X
2023-01-05 23:28:51,M0Q87CTBSQLQ,5,X
2016-02-24 23:28:51,M0Q87CTBSQLQ,2,Y
2020-09-21 23:28:51,M0Q87CTBSQLQ,4,X
2015-11-05 23:28:51,M0Q87CTBSQLQ,2,Y
2020-05-29 23:28:51,M0Q87CTBSQLQ,0,Y
2016-11-12 23:28:51,M0Q87CTBSQLQ,2,Y
2023-05-25 23:28:51,M0Q87CTBSQLQ,1,X
2016-12-17 23:28:51,M0Q87CTBSQLQ,1,Y
2017-04-22 23:28:51,M0Q87CTBSQLQ,5,X
2016-11-18 23:28:51,M0Q87CTBSQLQ,4,X
2019-12-17 23:28:51,M0Q87CTBSQLQ,3,X
2023-04-29 23:28:51,M0Q87CTBSQLQ,5,Y
2015-06-21 23:28:51,M0Q87CTBSQLQ,3,Y
2017-03-25 23:28:51,M0Q87CTBSQLQ,4,X
2018-11-23 23:28:51,M0Q87CTBSQLQ,2,X
2015-04-30 23:28:51,M0Q87CTBSQLQ,1,Y
2019-01-06 23:28:51,M0Q87CTBSQLQ,1,Y
2022-02-02 23:28:51,M0Q87CTBSQLQ,4,X
2018-01-03 23:28:51,M0Q87CTBSQLQ,3,X
2019-12-30 23:28:51,M0Q87CTBSQLQ,1,Y
2020-04-20 23:28:51,M0Q87CTBSQLQ,0,Y
2018-01-28 23:28:51,M0Q87CTBSQLQ,2,X
2021-03-25 23:28:51,M0Q87CTBSQLQ,0,Y
2022-08-07 23:28:51,M0Q87CTBSQLQ,5,X
2020-09-03 23:28:51,M0Q87CTBSQLQ,5,Y
2022-08-30 23:28:51,M0Q87CTBSQLQ,4,X
2017-04-14 23:28:51,M0Q87CTBSQLQ,0,X
2019-05-18 23:28:51,M0Q87CTBSQLQ,4,X
2016-06-30 23:28:51,M0Q87CTBSQLQ,3,Y
2024-06-16 23:28:51,M0Q87CTBSQLQ,5,Y
2024-01-10 23:28:51,M0Q87CTBSQLQ,2,X
2022-06-09 23:28:51,M0Q87CTBSQLQ,5,Y
2018-06-16 23:28:51,M0Q87CTBSQLQ,5,Y
2017-12-11 23:28:51,M0Q87CTBSQLQ,5,Y
2017-01-26 23:28:51,M0Q87CTBSQLQ,3,X
2024-07-01 23:28:51,M0Q87CTBSQLQ,0,X
2022-06-26 23:28:51,M0Q87CTBSQLQ,4,Y
2018-11-03 23:28:51,M0Q87CTBSQLQ,3,Y
2018-10-07 23:28:51,M0Q87CTBSQLQ,2,Y
2024-10-23 23:28:51,M0Q87CTBSQLQ,5,Y
2023-02-25 23:28:51,M0Q87CTBSQLQ,3,X
2020-12-21 23:28:51,M0Q87CTBSQLQ,5,X
2022-08-02 23:28:51,M0Q87CTBSQLQ,2,X
2016-03-28 23:28:51,M0Q87CTBSQLQ,4,Y
2022-06-19 23:28:51,M0Q87CTBSQLQ,0,X
2022-10-17 23:28:51,M0Q87CTBSQLQ,5,X
2017-04-24 23:28:51,M0Q87CTBSQLQ,4,Y
2024-02-23 23:28:51,M0Q87CTBSQLQ,4,X
2016-02-17 23:28:51,M0Q87CTBSQLQ,2,Y
2019-08-09 23:28:51,M0Q87CTBSQLQ,3,Y
2021-10-13 23:28:51,M0Q87CTBSQLQ,5,X
2016-05-03 23:28:51,73AO8NOKLMXT,5,Y
2019-03-15 23:28:51,73AO8NOKLMXT,0,X
2024-03-26 23:28:51,73AO8NOKLMXT,5,X
2021-03-26 23:28:51,73AO8NOKLMXT,5,Y
2017-05-20 23:28:51,73AO8NOKLMXT,2,Y
2020-12-25 23:28:51,73AO8NOKLMXT,5,X
2021-12-07 23:28:51,73AO8NOKLMXT,2,Y
2019-10-10 23:28:51,73AO8NOKLMXT,3,X
2018-11-18 23:28:51,73AO8NOKLMXT,0,Y
2016-08-23 23:28:51,73AO8NOKLMXT,4,X
2020-08-08 23:28:51,73AO8NOKLMXT,0,X
2021-06-15 23:28:51,73AO8NOKLMXT,5,Y
2021-04-15 23:28:51,73AO8NOKLMXT,2,Y
2021-06-04 23:28:51,73AO8NOKLMXT,2,Y
2019-07-30 23:28:51,73AO8NOKLMXT,5,X
2015-03-02 23:28:51,73AO8NOKLMXT,3,Y
2020-08-16 23:28:51,73AO8NOKLMXT,5,X
2023-01-03 23:28:51,73AO8NOKLMXT,4,X
2023-11-11 23:28:51,73AO8NOKLMXT,1,X
2020-08-27 23:28:51,73AO8NOKLMXT,3,Y
2016-11-11 23:28:51,73AO8NOKLMXT,4,X
2015-06-22 23:28:51,73AO8NOKLMXT,5,Y
2015-12-28 23:28:51,73AO8NOKLMXT,3,X
2015-03-02 23:28:51,73AO8NOKLMXT,3,X
2016-01-11 23:28:51,73AO8NOKLMXT,3,Y
2023-09-15 23:28:51,73AO8NOKLMXT,0,Y
2021-01-18 23:28:51,73AO8NOKLMXT,0,Y
2023-08-31 23:28:51,73AO8NOKLMXT,1,X
2017-07-16 23:28:51,73AO8NOKLMXT,4,Y
2021-02-18 23:28:51,73AO8NOKLMXT,4,Y
2018-10-31 23:28:51,73AO8NOKLMXT,4,X
2016-03-26 23:28:51,73AO8NOKLMXT,1,X
2022-08-19 23:28:51,73AO8NOKLMXT,3,X
2023-11-23 23:28:51,73AO8NOKLMXT,4,Y
2023-08-16 23:28:51,73AO8NOKLMXT,4,X
2023-01-04 23:28:51,73AO8NOKLMXT,2,Y
2021-04-05 23:28:51,73AO8NOKLMXT,1,X
2023-09-21 23:28:51,73AO8NOKLMXT,4,X
2016-05-04 23:28:51,73AO8NOKLMXT,4,Y
2020-12-05 23:28:51,73AO8NOKLMXT,2,Y
2023-05-04 23:28:51,73AO8NOKLMXT,4,X
2016-08-16 23:28:51,73AO8NOKLMXT,0,Y
2023-10-04 23:28:51,73AO8NOKLMXT,3,Y
2017-07-17 23:28:51,73AO8NOKLMXT,1,X
2024-03-12 23:28:51,73AO8NOKLMXT,0,Y
2016-12-22 23:28:51,73AO8NOKLMXT,3,Y
2018-01-10 23:28:51,73AO8NOKLMXT,2,X
2016-02-14 23:28:51,73AO8NOKLMXT,0,Y
2020-07-26 23:28:51,73AO8NOKLMXT,2,X
2020-07-02 23:28:51,73AO8NOKLMXT,0,Y
2022-01-05 23:28:51,73AO8NOKLMXT,0,X
2022-05-26 23:28:51,73AO8NOKLMXT,0,X
2022-03-21 23:28:51,73AO8NOKLMXT,1,Y
2016-07-09 23:28:51,73AO8NOKLMXT,3,X
2022-07-06 23:28:51,73AO8NOKLMXT,5,Y
2018-10-11 23:28:51,73AO8NOKLMXT,5,X
2022-12-09 23:28:51,73AO8NOKLMXT,2,X
2024-04-12 23:28:51,73AO8NOKLMXT,0,Y
2015-04-12 23:28:51,73AO8NOKLMXT,1,Y
2022-06-08 23:28:51,73AO8NOKLMXT,2,Y
2020-05-09 23:28:51,73AO8NOKLMXT,5,Y
2020-01-19 23:28:51,73AO8NOKLMXT,1,Y
2018-02-15 23:28:51,73AO8NOKLMXT,5,Y
2019-07-03 23:28:51,73AO8NOKLMXT,5,Y
2016-04-18 23:28:51,73AO8NOKLMXT,0,Y
2021-08-24 23:28:51,73AO8NOKLMXT,1,X
2024-07-25 23:28:51,73AO8NOKLMXT,2,Y
2016-07-02 23:28:51,73AO8NOKLMXT,1,Y
2018-11-12 23:28:51,73AO8NOKLMXT,1,Y
